dataset,backbone,attack,defense,pratio,test_acc,test_asr,test_ra
cifar10,vit_b_16,ribac,nodefense,0.005,,,
cifar10,vit_b_16,ribac,ft,0.005,,,
cifar10,vit_b_16,ribac,fp,0.005,,,
cifar10,vit_b_16,ribac,nad,0.005,,,
cifar10,vit_b_16,ribac,nc,0.005,,,
cifar10,vit_b_16,ribac,anp,0.005,,,
cifar10,vit_b_16,ribac,ac,0.005,,,
cifar10,vit_b_16,ribac,spectral,0.005,,,
cifar10,vit_b_16,ribac,abl,0.005,,,
cifar10,vit_b_16,ribac,dbd,0.005,,,
cifar10,vit_b_16,ribac,clp,0.005,,,
cifar10,vit_b_16,ribac,d-br,0.005,,,
cifar10,vit_b_16,ribac,d-st,0.005,,,
cifar10,vit_b_16,ribac,dde,0.005,,,
cifar10,vit_b_16,ribac,i-bau,0.005,,,
cifar10,vit_b_16,ribac,mbns,0.005,,,
cifar10,efficientnet_b3,ribac,nodefense,0.005,,,
cifar10,efficientnet_b3,ribac,ft,0.005,,,
cifar10,efficientnet_b3,ribac,fp,0.005,,,
cifar10,efficientnet_b3,ribac,nad,0.005,,,
cifar10,efficientnet_b3,ribac,nc,0.005,,,
cifar10,efficientnet_b3,ribac,anp,0.005,,,
cifar10,efficientnet_b3,ribac,ac,0.005,,,
cifar10,efficientnet_b3,ribac,spectral,0.005,,,
cifar10,efficientnet_b3,ribac,abl,0.005,,,
cifar10,efficientnet_b3,ribac,dbd,0.005,,,
cifar10,efficientnet_b3,ribac,clp,0.005,,,
cifar10,efficientnet_b3,ribac,d-br,0.005,,,
cifar10,efficientnet_b3,ribac,d-st,0.005,,,
cifar10,efficientnet_b3,ribac,dde,0.005,,,
cifar10,efficientnet_b3,ribac,i-bau,0.005,,,
cifar10,efficientnet_b3,ribac,mbns,0.005,,,
cifar10,mobilenet_v3_large,ribac,nodefense,0.005,,,
cifar10,mobilenet_v3_large,ribac,ft,0.005,,,
cifar10,mobilenet_v3_large,ribac,fp,0.005,,,
cifar10,mobilenet_v3_large,ribac,nad,0.005,,,
cifar10,mobilenet_v3_large,ribac,nc,0.005,,,
cifar10,mobilenet_v3_large,ribac,anp,0.005,,,
cifar10,mobilenet_v3_large,ribac,ac,0.005,,,
cifar10,mobilenet_v3_large,ribac,spectral,0.005,,,
cifar10,mobilenet_v3_large,ribac,abl,0.005,,,
cifar10,mobilenet_v3_large,ribac,dbd,0.005,,,
cifar10,mobilenet_v3_large,ribac,clp,0.005,,,
cifar10,mobilenet_v3_large,ribac,d-br,0.005,,,
cifar10,mobilenet_v3_large,ribac,d-st,0.005,,,
cifar10,mobilenet_v3_large,ribac,dde,0.005,,,
cifar10,mobilenet_v3_large,ribac,i-bau,0.005,,,
cifar10,mobilenet_v3_large,ribac,mbns,0.005,,,
cifar10,densenet161,ribac,nodefense,0.005,,,
cifar10,densenet161,ribac,ft,0.005,,,
cifar10,densenet161,ribac,fp,0.005,,,
cifar10,densenet161,ribac,nad,0.005,,,
cifar10,densenet161,ribac,nc,0.005,,,
cifar10,densenet161,ribac,anp,0.005,,,
cifar10,densenet161,ribac,ac,0.005,,,
cifar10,densenet161,ribac,spectral,0.005,,,
cifar10,densenet161,ribac,abl,0.005,,,
cifar10,densenet161,ribac,dbd,0.005,,,
cifar10,densenet161,ribac,clp,0.005,,,
cifar10,densenet161,ribac,d-br,0.005,,,
cifar10,densenet161,ribac,d-st,0.005,,,
cifar10,densenet161,ribac,dde,0.005,,,
cifar10,densenet161,ribac,i-bau,0.005,,,
cifar10,densenet161,ribac,mbns,0.005,,,
cifar10,preactresnet18,tuap,nodefense,0.005,,,
cifar10,preactresnet18,tuap,ft,0.005,,,
cifar10,preactresnet18,tuap,fp,0.005,,,
cifar10,preactresnet18,tuap,nad,0.005,,,
cifar10,preactresnet18,tuap,nc,0.005,,,
cifar10,preactresnet18,tuap,anp,0.005,,,
cifar10,preactresnet18,tuap,ac,0.005,,,
cifar10,preactresnet18,tuap,spectral,0.005,,,
cifar10,preactresnet18,tuap,abl,0.005,,,
cifar10,preactresnet18,tuap,dbd,0.005,,,
cifar10,preactresnet18,tuap,clp,0.005,,,
cifar10,preactresnet18,tuap,d-br,0.005,,,
cifar10,preactresnet18,tuap,d-st,0.005,,,
cifar10,preactresnet18,tuap,dde,0.005,,,
cifar10,preactresnet18,tuap,i-bau,0.005,,,
cifar10,preactresnet18,tuap,mbns,0.005,,,
cifar10,vgg19_bn,tuap,nodefense,0.005,,,
cifar10,vgg19_bn,tuap,ft,0.005,,,
cifar10,vgg19_bn,tuap,fp,0.005,,,
cifar10,vgg19_bn,tuap,nad,0.005,,,
cifar10,vgg19_bn,tuap,nc,0.005,,,
cifar10,vgg19_bn,tuap,anp,0.005,,,
cifar10,vgg19_bn,tuap,ac,0.005,,,
cifar10,vgg19_bn,tuap,spectral,0.005,,,
cifar10,vgg19_bn,tuap,abl,0.005,,,
cifar10,vgg19_bn,tuap,dbd,0.005,,,
cifar10,vgg19_bn,tuap,clp,0.005,,,
cifar10,vgg19_bn,tuap,d-br,0.005,,,
cifar10,vgg19_bn,tuap,d-st,0.005,,,
cifar10,vgg19_bn,tuap,dde,0.005,,,
cifar10,vgg19_bn,tuap,i-bau,0.005,,,
cifar10,vgg19_bn,tuap,mbns,0.005,,,
cifar10,convnext_tiny,tuap,nodefense,0.005,,,
cifar10,convnext_tiny,tuap,ft,0.005,,,
cifar10,convnext_tiny,tuap,fp,0.005,,,
cifar10,convnext_tiny,tuap,nad,0.005,,,
cifar10,convnext_tiny,tuap,nc,0.005,,,
cifar10,convnext_tiny,tuap,anp,0.005,,,
cifar10,convnext_tiny,tuap,ac,0.005,,,
cifar10,convnext_tiny,tuap,spectral,0.005,,,
cifar10,convnext_tiny,tuap,abl,0.005,,,
cifar10,convnext_tiny,tuap,dbd,0.005,,,
cifar10,convnext_tiny,tuap,clp,0.005,,,
cifar10,convnext_tiny,tuap,d-br,0.005,,,
cifar10,convnext_tiny,tuap,d-st,0.005,,,
cifar10,convnext_tiny,tuap,dde,0.005,,,
cifar10,convnext_tiny,tuap,i-bau,0.005,,,
cifar10,convnext_tiny,tuap,mbns,0.005,,,
cifar10,vit_b_16,tuap,nodefense,0.005,,,
cifar10,vit_b_16,tuap,ft,0.005,,,
cifar10,vit_b_16,tuap,fp,0.005,,,
cifar10,vit_b_16,tuap,nad,0.005,,,
cifar10,vit_b_16,tuap,nc,0.005,,,
cifar10,vit_b_16,tuap,anp,0.005,,,
cifar10,vit_b_16,tuap,ac,0.005,,,
cifar10,vit_b_16,tuap,spectral,0.005,,,
cifar10,vit_b_16,tuap,abl,0.005,,,
cifar10,vit_b_16,tuap,dbd,0.005,,,
cifar10,vit_b_16,tuap,clp,0.005,,,
cifar10,vit_b_16,tuap,d-br,0.005,,,
cifar10,vit_b_16,tuap,d-st,0.005,,,
cifar10,vit_b_16,tuap,dde,0.005,,,
cifar10,vit_b_16,tuap,i-bau,0.005,,,
cifar10,vit_b_16,tuap,mbns,0.005,,,
cifar10,efficientnet_b3,tuap,nodefense,0.005,,,
cifar10,efficientnet_b3,tuap,ft,0.005,,,
cifar10,efficientnet_b3,tuap,fp,0.005,,,
cifar10,efficientnet_b3,tuap,nad,0.005,,,
cifar10,efficientnet_b3,tuap,nc,0.005,,,
cifar10,efficientnet_b3,tuap,anp,0.005,,,
cifar10,efficientnet_b3,tuap,ac,0.005,,,
cifar10,efficientnet_b3,tuap,spectral,0.005,,,
cifar10,efficientnet_b3,tuap,abl,0.005,,,
cifar10,efficientnet_b3,tuap,dbd,0.005,,,
cifar10,efficientnet_b3,tuap,clp,0.005,,,
cifar10,efficientnet_b3,tuap,d-br,0.005,,,
cifar10,efficientnet_b3,tuap,d-st,0.005,,,
cifar10,efficientnet_b3,tuap,dde,0.005,,,
cifar10,efficientnet_b3,tuap,i-bau,0.005,,,
cifar10,efficientnet_b3,tuap,mbns,0.005,,,
cifar10,mobilenet_v3_large,tuap,nodefense,0.005,,,
cifar10,mobilenet_v3_large,tuap,ft,0.005,,,
cifar10,mobilenet_v3_large,tuap,fp,0.005,,,
cifar10,mobilenet_v3_large,tuap,nad,0.005,,,
cifar10,mobilenet_v3_large,tuap,nc,0.005,,,
cifar10,mobilenet_v3_large,tuap,anp,0.005,,,
cifar10,mobilenet_v3_large,tuap,ac,0.005,,,
cifar10,mobilenet_v3_large,tuap,spectral,0.005,,,
cifar10,mobilenet_v3_large,tuap,abl,0.005,,,
cifar10,mobilenet_v3_large,tuap,dbd,0.005,,,
cifar10,mobilenet_v3_large,tuap,clp,0.005,,,
cifar10,mobilenet_v3_large,tuap,d-br,0.005,,,
cifar10,mobilenet_v3_large,tuap,d-st,0.005,,,
cifar10,mobilenet_v3_large,tuap,dde,0.005,,,
cifar10,mobilenet_v3_large,tuap,i-bau,0.005,,,
cifar10,mobilenet_v3_large,tuap,mbns,0.005,,,
cifar10,densenet161,tuap,nodefense,0.005,,,
cifar10,densenet161,tuap,ft,0.005,,,
cifar10,densenet161,tuap,fp,0.005,,,
cifar10,densenet161,tuap,nad,0.005,,,
cifar10,densenet161,tuap,nc,0.005,,,
cifar10,densenet161,tuap,anp,0.005,,,
cifar10,densenet161,tuap,ac,0.005,,,
cifar10,densenet161,tuap,spectral,0.005,,,
cifar10,densenet161,tuap,abl,0.005,,,
cifar10,densenet161,tuap,dbd,0.005,,,
cifar10,densenet161,tuap,clp,0.005,,,
cifar10,densenet161,tuap,d-br,0.005,,,
cifar10,densenet161,tuap,d-st,0.005,,,
cifar10,densenet161,tuap,dde,0.005,,,
cifar10,densenet161,tuap,i-bau,0.005,,,
cifar10,densenet161,tuap,mbns,0.005,,,
cifar10,preactresnet18,torjannn,nodefense,0.005,,,
cifar10,preactresnet18,torjannn,ft,0.005,,,
cifar10,preactresnet18,torjannn,fp,0.005,,,
cifar10,preactresnet18,torjannn,nad,0.005,,,
cifar10,preactresnet18,torjannn,nc,0.005,,,
cifar10,preactresnet18,torjannn,anp,0.005,,,
cifar10,preactresnet18,torjannn,ac,0.005,,,
cifar10,preactresnet18,torjannn,spectral,0.005,,,
cifar10,preactresnet18,torjannn,abl,0.005,,,
cifar10,preactresnet18,torjannn,dbd,0.005,,,
cifar10,preactresnet18,torjannn,clp,0.005,,,
cifar10,preactresnet18,torjannn,d-br,0.005,,,
cifar10,preactresnet18,torjannn,d-st,0.005,,,
cifar10,preactresnet18,torjannn,dde,0.005,,,
cifar10,preactresnet18,torjannn,i-bau,0.005,,,
cifar10,preactresnet18,torjannn,mbns,0.005,,,
cifar10,vgg19_bn,torjannn,nodefense,0.005,,,
cifar10,vgg19_bn,torjannn,ft,0.005,,,
cifar10,vgg19_bn,torjannn,fp,0.005,,,
cifar10,vgg19_bn,torjannn,nad,0.005,,,
cifar10,vgg19_bn,torjannn,nc,0.005,,,
cifar10,vgg19_bn,torjannn,anp,0.005,,,
cifar10,vgg19_bn,torjannn,ac,0.005,,,
cifar10,vgg19_bn,torjannn,spectral,0.005,,,
cifar10,vgg19_bn,torjannn,abl,0.005,,,
cifar10,vgg19_bn,torjannn,dbd,0.005,,,
cifar10,vgg19_bn,torjannn,clp,0.005,,,
cifar10,vgg19_bn,torjannn,d-br,0.005,,,
cifar10,vgg19_bn,torjannn,d-st,0.005,,,
cifar10,vgg19_bn,torjannn,dde,0.005,,,
cifar10,vgg19_bn,torjannn,i-bau,0.005,,,
cifar10,vgg19_bn,torjannn,mbns,0.005,,,
cifar10,convnext_tiny,torjannn,nodefense,0.005,,,
cifar10,convnext_tiny,torjannn,ft,0.005,,,
cifar10,convnext_tiny,torjannn,fp,0.005,,,
cifar10,convnext_tiny,torjannn,nad,0.005,,,
cifar10,convnext_tiny,torjannn,nc,0.005,,,
cifar10,convnext_tiny,torjannn,anp,0.005,,,
cifar10,convnext_tiny,torjannn,ac,0.005,,,
cifar10,convnext_tiny,torjannn,spectral,0.005,,,
cifar10,convnext_tiny,torjannn,abl,0.005,,,
cifar10,convnext_tiny,torjannn,dbd,0.005,,,
cifar10,convnext_tiny,torjannn,clp,0.005,,,
cifar10,convnext_tiny,torjannn,d-br,0.005,,,
cifar10,convnext_tiny,torjannn,d-st,0.005,,,
cifar10,convnext_tiny,torjannn,dde,0.005,,,
cifar10,convnext_tiny,torjannn,i-bau,0.005,,,
cifar10,convnext_tiny,torjannn,mbns,0.005,,,
cifar10,vit_b_16,torjannn,nodefense,0.005,,,
cifar10,vit_b_16,torjannn,ft,0.005,,,
cifar10,vit_b_16,torjannn,fp,0.005,,,
cifar10,vit_b_16,torjannn,nad,0.005,,,
cifar10,vit_b_16,torjannn,nc,0.005,,,
cifar10,vit_b_16,torjannn,anp,0.005,,,
cifar10,vit_b_16,torjannn,ac,0.005,,,
cifar10,vit_b_16,torjannn,spectral,0.005,,,
cifar10,vit_b_16,torjannn,abl,0.005,,,
cifar10,vit_b_16,torjannn,dbd,0.005,,,
cifar10,vit_b_16,torjannn,clp,0.005,,,
cifar10,vit_b_16,torjannn,d-br,0.005,,,
cifar10,vit_b_16,torjannn,d-st,0.005,,,
cifar10,vit_b_16,torjannn,dde,0.005,,,
cifar10,vit_b_16,torjannn,i-bau,0.005,,,
cifar10,vit_b_16,torjannn,mbns,0.005,,,
cifar10,efficientnet_b3,torjannn,nodefense,0.005,,,
cifar10,efficientnet_b3,torjannn,ft,0.005,,,
cifar10,efficientnet_b3,torjannn,fp,0.005,,,
cifar10,efficientnet_b3,torjannn,nad,0.005,,,
cifar10,efficientnet_b3,torjannn,nc,0.005,,,
cifar10,efficientnet_b3,torjannn,anp,0.005,,,
cifar10,efficientnet_b3,torjannn,ac,0.005,,,
cifar10,efficientnet_b3,torjannn,spectral,0.005,,,
cifar10,efficientnet_b3,torjannn,abl,0.005,,,
cifar10,efficientnet_b3,torjannn,dbd,0.005,,,
cifar10,efficientnet_b3,torjannn,clp,0.005,,,
cifar10,efficientnet_b3,torjannn,d-br,0.005,,,
cifar10,efficientnet_b3,torjannn,d-st,0.005,,,
cifar10,efficientnet_b3,torjannn,dde,0.005,,,
cifar10,efficientnet_b3,torjannn,i-bau,0.005,,,
cifar10,efficientnet_b3,torjannn,mbns,0.005,,,
cifar10,mobilenet_v3_large,torjannn,nodefense,0.005,,,
cifar10,mobilenet_v3_large,torjannn,ft,0.005,,,
cifar10,mobilenet_v3_large,torjannn,fp,0.005,,,
cifar10,mobilenet_v3_large,torjannn,nad,0.005,,,
cifar10,mobilenet_v3_large,torjannn,nc,0.005,,,
cifar10,mobilenet_v3_large,torjannn,anp,0.005,,,
cifar10,mobilenet_v3_large,torjannn,ac,0.005,,,
cifar10,mobilenet_v3_large,torjannn,spectral,0.005,,,
cifar10,mobilenet_v3_large,torjannn,abl,0.005,,,
cifar10,mobilenet_v3_large,torjannn,dbd,0.005,,,
cifar10,mobilenet_v3_large,torjannn,clp,0.005,,,
cifar10,mobilenet_v3_large,torjannn,d-br,0.005,,,
cifar10,mobilenet_v3_large,torjannn,d-st,0.005,,,
cifar10,mobilenet_v3_large,torjannn,dde,0.005,,,
cifar10,mobilenet_v3_large,torjannn,i-bau,0.005,,,
cifar10,mobilenet_v3_large,torjannn,mbns,0.005,,,
cifar10,densenet161,torjannn,nodefense,0.005,,,
cifar10,densenet161,torjannn,ft,0.005,,,
cifar10,densenet161,torjannn,fp,0.005,,,
cifar10,densenet161,torjannn,nad,0.005,,,
cifar10,densenet161,torjannn,nc,0.005,,,
cifar10,densenet161,torjannn,anp,0.005,,,
cifar10,densenet161,torjannn,ac,0.005,,,
cifar10,densenet161,torjannn,spectral,0.005,,,
cifar10,densenet161,torjannn,abl,0.005,,,
cifar10,densenet161,torjannn,dbd,0.005,,,
cifar10,densenet161,torjannn,clp,0.005,,,
cifar10,densenet161,torjannn,d-br,0.005,,,
cifar10,densenet161,torjannn,d-st,0.005,,,
cifar10,densenet161,torjannn,dde,0.005,,,
cifar10,densenet161,torjannn,i-bau,0.005,,,
cifar10,densenet161,torjannn,mbns,0.005,,,
cifar10,preactresnet18,badnet,nodefense,0.001,0.9361,0.0123333333333333,0.9324443340301514
cifar10,preactresnet18,badnet,ft,0.001,,,
cifar10,preactresnet18,badnet,fp,0.001,,,
cifar10,preactresnet18,badnet,nad,0.001,,,
cifar10,preactresnet18,badnet,nc,0.001,,,
cifar10,preactresnet18,badnet,anp,0.001,0.8959999680519104,0.00711111119017,0.893666684627533
cifar10,preactresnet18,badnet,ac,0.001,0.8996999859809875,0.0136666670441627,0.8956666588783264
cifar10,preactresnet18,badnet,spectral,0.001,0.930299997329712,0.010111111216247,0.9253333806991576
cifar10,preactresnet18,badnet,abl,0.001,,,
cifar10,preactresnet18,badnet,dbd,0.001,0.7159000039100647,0.0489999987185001,0.6882222294807434
cifar10,preactresnet18,badnet,clp,0.001,,,
cifar10,preactresnet18,badnet,d-br,0.001,,,
cifar10,preactresnet18,badnet,d-st,0.001,,,
cifar10,preactresnet18,badnet,dde,0.001,,,
cifar10,preactresnet18,badnet,i-bau,0.001,,,
cifar10,preactresnet18,badnet,mbns,0.001,,,
cifar10,vgg19_bn,badnet,nodefense,0.001,,,
cifar10,vgg19_bn,badnet,ft,0.001,,,
cifar10,vgg19_bn,badnet,fp,0.001,,,
cifar10,vgg19_bn,badnet,nad,0.001,,,
cifar10,vgg19_bn,badnet,nc,0.001,,,
cifar10,vgg19_bn,badnet,anp,0.001,,,
cifar10,vgg19_bn,badnet,ac,0.001,,,
cifar10,vgg19_bn,badnet,spectral,0.001,,,
cifar10,vgg19_bn,badnet,abl,0.001,,,
cifar10,vgg19_bn,badnet,dbd,0.001,,,
cifar10,vgg19_bn,badnet,clp,0.001,,,
cifar10,vgg19_bn,badnet,d-br,0.001,,,
cifar10,vgg19_bn,badnet,d-st,0.001,,,
cifar10,vgg19_bn,badnet,dde,0.001,,,
cifar10,vgg19_bn,badnet,i-bau,0.001,,,
cifar10,vgg19_bn,badnet,mbns,0.001,,,
cifar10,convnext_tiny,badnet,nodefense,0.001,,,
cifar10,convnext_tiny,badnet,ft,0.001,,,
cifar10,convnext_tiny,badnet,fp,0.001,,,
cifar10,convnext_tiny,badnet,nad,0.001,,,
cifar10,convnext_tiny,badnet,nc,0.001,,,
cifar10,convnext_tiny,badnet,anp,0.001,,,
cifar10,convnext_tiny,badnet,ac,0.001,,,
cifar10,convnext_tiny,badnet,spectral,0.001,,,
cifar10,convnext_tiny,badnet,abl,0.001,,,
cifar10,convnext_tiny,badnet,dbd,0.001,,,
cifar10,convnext_tiny,badnet,clp,0.001,,,
cifar10,convnext_tiny,badnet,d-br,0.001,,,
cifar10,convnext_tiny,badnet,d-st,0.001,,,
cifar10,convnext_tiny,badnet,dde,0.001,,,
cifar10,convnext_tiny,badnet,i-bau,0.001,,,
cifar10,convnext_tiny,badnet,mbns,0.001,,,
cifar10,vit_b_16,badnet,nodefense,0.001,,,
cifar10,vit_b_16,badnet,ft,0.001,,,
cifar10,vit_b_16,badnet,fp,0.001,,,
cifar10,vit_b_16,badnet,nad,0.001,,,
cifar10,vit_b_16,badnet,nc,0.001,,,
cifar10,vit_b_16,badnet,anp,0.001,,,
cifar10,vit_b_16,badnet,ac,0.001,,,
cifar10,vit_b_16,badnet,spectral,0.001,,,
cifar10,vit_b_16,badnet,abl,0.001,,,
cifar10,vit_b_16,badnet,dbd,0.001,,,
cifar10,vit_b_16,badnet,clp,0.001,,,
cifar10,vit_b_16,badnet,d-br,0.001,,,
cifar10,vit_b_16,badnet,d-st,0.001,,,
cifar10,vit_b_16,badnet,dde,0.001,,,
cifar10,vit_b_16,badnet,i-bau,0.001,,,
cifar10,vit_b_16,badnet,mbns,0.001,,,
cifar10,efficientnet_b3,badnet,nodefense,0.001,0.6392,0.0344444444444444,0.6343333125114441
cifar10,efficientnet_b3,badnet,ft,0.001,,,
cifar10,efficientnet_b3,badnet,fp,0.001,,,
cifar10,efficientnet_b3,badnet,nad,0.001,,,
cifar10,efficientnet_b3,badnet,nc,0.001,,,
cifar10,efficientnet_b3,badnet,anp,0.001,0.63919997215271,0.0343333333730697,0.6345555782318115
cifar10,efficientnet_b3,badnet,ac,0.001,0.4149999916553497,0.0467777773737907,0.4078888893127441
cifar10,efficientnet_b3,badnet,spectral,0.001,0.5313999652862549,0.0452222228050231,0.5236666202545166
cifar10,efficientnet_b3,badnet,abl,0.001,,,
cifar10,efficientnet_b3,badnet,dbd,0.001,0.5264999866485596,0.1221111118793487,0.4814444482326507
cifar10,efficientnet_b3,badnet,clp,0.001,,,
cifar10,efficientnet_b3,badnet,d-br,0.001,,,
cifar10,efficientnet_b3,badnet,d-st,0.001,,,
cifar10,efficientnet_b3,badnet,dde,0.001,,,
cifar10,efficientnet_b3,badnet,i-bau,0.001,,,
cifar10,efficientnet_b3,badnet,mbns,0.001,,,
cifar10,mobilenet_v3_large,badnet,nodefense,0.001,0.843,0.0161111111111111,0.8403334021568298
cifar10,mobilenet_v3_large,badnet,ft,0.001,,,
cifar10,mobilenet_v3_large,badnet,fp,0.001,,,
cifar10,mobilenet_v3_large,badnet,nad,0.001,,,
cifar10,mobilenet_v3_large,badnet,nc,0.001,,,
cifar10,mobilenet_v3_large,badnet,anp,0.001,0.8429999947547913,0.0161111112684011,0.8403333425521851
cifar10,mobilenet_v3_large,badnet,ac,0.001,0.7483999729156494,0.0241111107170581,0.7423333525657654
cifar10,mobilenet_v3_large,badnet,spectral,0.001,0.7971999645233154,0.0194444451481103,0.7960000038146973
cifar10,mobilenet_v3_large,badnet,abl,0.001,,,
cifar10,mobilenet_v3_large,badnet,dbd,0.001,0.5891000032424927,0.0740000009536743,0.5628889203071594
cifar10,mobilenet_v3_large,badnet,clp,0.001,,,
cifar10,mobilenet_v3_large,badnet,d-br,0.001,,,
cifar10,mobilenet_v3_large,badnet,d-st,0.001,,,
cifar10,mobilenet_v3_large,badnet,dde,0.001,,,
cifar10,mobilenet_v3_large,badnet,i-bau,0.001,,,
cifar10,mobilenet_v3_large,badnet,mbns,0.001,,,
cifar10,densenet161,badnet,nodefense,0.001,0.867,0.0156666666666666,0.8606666326522827
cifar10,densenet161,badnet,ft,0.001,,,
cifar10,densenet161,badnet,fp,0.001,,,
cifar10,densenet161,badnet,nad,0.001,,,
cifar10,densenet161,badnet,nc,0.001,,,
cifar10,densenet161,badnet,anp,0.001,0.8669999837875366,0.0156666673719882,0.8606666922569275
cifar10,densenet161,badnet,ac,0.001,0.7714999914169312,0.0226666666567325,0.7644444704055786
cifar10,densenet161,badnet,spectral,0.001,0.8330000042915344,0.0175555553287267,0.8303332924842834
cifar10,densenet161,badnet,abl,0.001,,,
cifar10,densenet161,badnet,dbd,0.001,0.7028999924659729,0.0412222221493721,0.6793333292007446
cifar10,densenet161,badnet,clp,0.001,,,
cifar10,densenet161,badnet,d-br,0.001,,,
cifar10,densenet161,badnet,d-st,0.001,,,
cifar10,densenet161,badnet,dde,0.001,,,
cifar10,densenet161,badnet,i-bau,0.001,,,
cifar10,densenet161,badnet,mbns,0.001,,,
cifar10,preactresnet18,blended,nodefense,0.001,0.938,0.5611111111111111,0.3936666548252105
cifar10,preactresnet18,blended,ft,0.001,,,
cifar10,preactresnet18,blended,fp,0.001,,,
cifar10,preactresnet18,blended,nad,0.001,,,
cifar10,preactresnet18,blended,nc,0.001,,,
cifar10,preactresnet18,blended,anp,0.001,0.8534999489784241,0.2417777776718139,0.4956666827201843
cifar10,preactresnet18,blended,ac,0.001,0.8958999514579773,0.4141111075878143,0.4876666665077209
cifar10,preactresnet18,blended,spectral,0.001,0.9314000010490416,0.511555552482605,0.429333359003067
cifar10,preactresnet18,blended,abl,0.001,,,
cifar10,preactresnet18,blended,dbd,0.001,0.785099983215332,0.0,0.8122222423553467
cifar10,preactresnet18,blended,clp,0.001,,,
cifar10,preactresnet18,blended,d-br,0.001,,,
cifar10,preactresnet18,blended,d-st,0.001,,,
cifar10,preactresnet18,blended,dde,0.001,,,
cifar10,preactresnet18,blended,i-bau,0.001,,,
cifar10,preactresnet18,blended,mbns,0.001,,,
cifar10,vgg19_bn,blended,nodefense,0.001,,,
cifar10,vgg19_bn,blended,ft,0.001,,,
cifar10,vgg19_bn,blended,fp,0.001,,,
cifar10,vgg19_bn,blended,nad,0.001,,,
cifar10,vgg19_bn,blended,nc,0.001,,,
cifar10,vgg19_bn,blended,anp,0.001,,,
cifar10,vgg19_bn,blended,ac,0.001,,,
cifar10,vgg19_bn,blended,spectral,0.001,,,
cifar10,vgg19_bn,blended,abl,0.001,,,
cifar10,vgg19_bn,blended,dbd,0.001,,,
cifar10,vgg19_bn,blended,clp,0.001,,,
cifar10,vgg19_bn,blended,d-br,0.001,,,
cifar10,vgg19_bn,blended,d-st,0.001,,,
cifar10,vgg19_bn,blended,dde,0.001,,,
cifar10,vgg19_bn,blended,i-bau,0.001,,,
cifar10,vgg19_bn,blended,mbns,0.001,,,
cifar10,convnext_tiny,blended,nodefense,0.001,,,
cifar10,convnext_tiny,blended,ft,0.001,,,
cifar10,convnext_tiny,blended,fp,0.001,,,
cifar10,convnext_tiny,blended,nad,0.001,,,
cifar10,convnext_tiny,blended,nc,0.001,,,
cifar10,convnext_tiny,blended,anp,0.001,,,
cifar10,convnext_tiny,blended,ac,0.001,,,
cifar10,convnext_tiny,blended,spectral,0.001,,,
cifar10,convnext_tiny,blended,abl,0.001,,,
cifar10,convnext_tiny,blended,dbd,0.001,,,
cifar10,convnext_tiny,blended,clp,0.001,,,
cifar10,convnext_tiny,blended,d-br,0.001,,,
cifar10,convnext_tiny,blended,d-st,0.001,,,
cifar10,convnext_tiny,blended,dde,0.001,,,
cifar10,convnext_tiny,blended,i-bau,0.001,,,
cifar10,convnext_tiny,blended,mbns,0.001,,,
cifar10,vit_b_16,blended,nodefense,0.001,,,
cifar10,vit_b_16,blended,ft,0.001,,,
cifar10,vit_b_16,blended,fp,0.001,,,
cifar10,vit_b_16,blended,nad,0.001,,,
cifar10,vit_b_16,blended,nc,0.001,,,
cifar10,vit_b_16,blended,anp,0.001,,,
cifar10,vit_b_16,blended,ac,0.001,,,
cifar10,vit_b_16,blended,spectral,0.001,,,
cifar10,vit_b_16,blended,abl,0.001,,,
cifar10,vit_b_16,blended,dbd,0.001,,,
cifar10,vit_b_16,blended,clp,0.001,,,
cifar10,vit_b_16,blended,d-br,0.001,,,
cifar10,vit_b_16,blended,d-st,0.001,,,
cifar10,vit_b_16,blended,dde,0.001,,,
cifar10,vit_b_16,blended,i-bau,0.001,,,
cifar10,vit_b_16,blended,mbns,0.001,,,
cifar10,efficientnet_b3,blended,nodefense,0.001,0.6141,0.0665555555555555,0.519111156463623
cifar10,efficientnet_b3,blended,ft,0.001,,,
cifar10,efficientnet_b3,blended,fp,0.001,,,
cifar10,efficientnet_b3,blended,nad,0.001,,,
cifar10,efficientnet_b3,blended,nc,0.001,,,
cifar10,efficientnet_b3,blended,anp,0.001,0.614300012588501,0.0665555596351623,0.5189999938011169
cifar10,efficientnet_b3,blended,ac,0.001,0.4681999981403351,0.0900000035762786,0.4133333265781402
cifar10,efficientnet_b3,blended,spectral,0.001,0.560699999332428,0.0513333342969417,0.5087777972221375
cifar10,efficientnet_b3,blended,abl,0.001,,,
cifar10,efficientnet_b3,blended,dbd,0.001,0.6259999871253967,0.0652222260832786,0.5654444694519043
cifar10,efficientnet_b3,blended,clp,0.001,,,
cifar10,efficientnet_b3,blended,d-br,0.001,,,
cifar10,efficientnet_b3,blended,d-st,0.001,,,
cifar10,efficientnet_b3,blended,dde,0.001,,,
cifar10,efficientnet_b3,blended,i-bau,0.001,,,
cifar10,efficientnet_b3,blended,mbns,0.001,,,
cifar10,mobilenet_v3_large,blended,nodefense,0.001,0.8415,0.3438888888888889,0.49355548620224
cifar10,mobilenet_v3_large,blended,ft,0.001,,,
